Zscore	area	pvalue1sides	pvalue2sides
1.753	0.960198996	0.039801004	0.079602007
1.754	0.960284746	0.039715254	0.079430507
1.755	0.960370346	0.039629654	0.079259308
1.756	0.960455796	0.039544204	0.079088409
1.757	0.960541095	0.039458905	0.078917809
1.758	0.960626245	0.039373755	0.078747509
1.759	0.960711246	0.039288754	0.078577509
1.760	0.960796097	0.039203903	0.078407807
1.761	0.960880799	0.039119201	0.078238403
1.762	0.960965351	0.039034649	0.078069297
1.763	0.961049755	0.038950245	0.07790049
1.764	0.96113401	0.03886599	0.077731979
1.765	0.961218117	0.038781883	0.077563766
1.766	0.961302076	0.038697924	0.077395849
1.767	0.961385886	0.038614114	0.077228228
1.768	0.961469548	0.038530452	0.077060904
1.769	0.961553063	0.038446937	0.076893875
1.770	0.96163643	0.03836357	0.076727141
1.771	0.961719649	0.038280351	0.076560702
1.772	0.961802721	0.038197279	0.076394557
1.773	0.961885647	0.038114353	0.076228707
1.774	0.961968425	0.038031575	0.07606315
1.775	0.962051056	0.037948944	0.075897887
1.776	0.962133541	0.037866459	0.075732917
1.777	0.96221588	0.03778412	0.07556824
1.778	0.962298073	0.037701927	0.075403855
1.779	0.962380119	0.037619881	0.075239762
1.780	0.96246202	0.03753798	0.075075961
1.781	0.962543775	0.037456225	0.074912451
1.782	0.962625384	0.037374616	0.074749232
1.783	0.962706848	0.037293152	0.074586303
1.784	0.962788167	0.037211833	0.074423665
1.785	0.962869342	0.037130658	0.074261317
1.786	0.962950371	0.037049629	0.074099258
1.787	0.963031256	0.036968744	0.073937489
1.788	0.963111996	0.036888004	0.073776008
1.789	0.963192592	0.036807408	0.073614816
1.790	0.963273044	0.036726956	0.073453911
1.791	0.963353352	0.036646648	0.073293295
1.792	0.963433517	0.036566483	0.073132966
1.793	0.963513538	0.036486462	0.072972924
1.794	0.963593416	0.036406584	0.072813169
1.795	0.96367315	0.03632685	0.0726537
1.796	0.963752741	0.036247259	0.072494517
1.797	0.96383219	0.03616781	0.07233562
1.798	0.963911496	0.036088504	0.072177008
1.799	0.96399066	0.03600934	0.072018681
1.800	0.964069681	0.035930319	0.071860638
1.801	0.96414856	0.03585144	0.07170288
1.802	0.964227297	0.035772703	0.071545406
1.803	0.964305893	0.035694107	0.071388215
1.804	0.964384347	0.035615653	0.071231307
1.805	0.964462659	0.035537341	0.071074682
1.806	0.96454083	0.03545917	0.07091834
1.807	0.96461886	0.03538114	0.070762279
1.808	0.96469675	0.03530325	0.070606501
1.809	0.964774498	0.035225502	0.070451003
1.810	0.964852106	0.035147894	0.070295787
1.811	0.964929574	0.035070426	0.070140852
1.812	0.965006902	0.034993098	0.069986197
1.813	0.965084089	0.034915911	0.069831821
1.814	0.965161137	0.034838863	0.069677726
1.815	0.965238045	0.034761955	0.069523909
1.816	0.965314814	0.034685186	0.069370372
1.817	0.965391443	0.034608557	0.069217113
1.818	0.965467934	0.034532066	0.069064133
1.819	0.965544285	0.034455715	0.06891143
1.820	0.965620498	0.034379502	0.068759005
1.821	0.965696572	0.034303428	0.068606857
1.822	0.965772507	0.034227493	0.068454986
1.823	0.965848305	0.034151695	0.068303391
1.824	0.965923964	0.034076036	0.068152072
1.825	0.965999485	0.034000515	0.068001029
1.826	0.966074869	0.033925131	0.067850262
1.827	0.966150115	0.033849885	0.067699769
1.828	0.966225224	0.033774776	0.067549552
1.829	0.966300196	0.033699804	0.067399608
1.830	0.966375031	0.033624969	0.067249939
1.831	0.966449728	0.033550272	0.067100543
1.832	0.96652429	0.03347571	0.066951421
1.833	0.966598714	0.033401286	0.066802571
1.834	0.966673003	0.033326997	0.066653994
1.835	0.966747155	0.033252845	0.066505689
1.836	0.966821172	0.033178828	0.066357657
1.837	0.966895052	0.033104948	0.066209895
1.838	0.966968797	0.033031203	0.066062405
1.839	0.967042407	0.032957593	0.065915186
1.840	0.967115881	0.032884119	0.065768237
1.841	0.967189221	0.032810779	0.065621559
1.842	0.967262425	0.032737575	0.06547515
1.843	0.967335495	0.032664505	0.06532901
1.844	0.96740843	0.03259157	0.06518314
1.845	0.967481231	0.032518769	0.065037539
1.846	0.967553897	0.032446103	0.064892205
1.847	0.96762643	0.03237357	0.06474714
1.848	0.967698829	0.032301171	0.064602343
1.849	0.967771094	0.032228906	0.064457813
1.850	0.967843225	0.032156775	0.06431355
1.851	0.967915223	0.032084777	0.064169553
1.852	0.967987089	0.032012911	0.064025823
1.853	0.968058821	0.031941179	0.063882359
1.854	0.96813042	0.03186958	0.06373916
1.855	0.968201887	0.031798113	0.063596227
1.856	0.968273221	0.031726779	0.063453558
1.857	0.968344423	0.031655577	0.063311154
1.858	0.968415493	0.031584507	0.063169014
1.859	0.968486431	0.031513569	0.063027138
1.860	0.968557237	0.031442763	0.062885526
1.861	0.968627912	0.031372088	0.062744177
1.862	0.968698455	0.031301545	0.06260309
1.863	0.968768867	0.031231133	0.062462266
1.864	0.968839148	0.031160852	0.062321704
1.865	0.968909298	0.031090702	0.062181404
1.866	0.968979317	0.031020683	0.062041365
1.867	0.969049206	0.030950794	0.061901588
1.868	0.969118965	0.030881035	0.061762071
1.869	0.969188593	0.030811407	0.061622814
1.870	0.969258091	0.030741909	0.061483818
1.871	0.969327459	0.030672541	0.061345081
1.872	0.969396698	0.030603302	0.061206604
1.873	0.969465808	0.030534192	0.061068385
1.874	0.969534787	0.030465213	0.060930425
1.875	0.969603638	0.030396362	0.060792724
1.876	0.96967236	0.03032764	0.06065528
1.877	0.969740953	0.030259047	0.060518094
1.878	0.969809417	0.030190583	0.060381165
1.879	0.969877753	0.030122247	0.060244493
1.880	0.969945961	0.030054039	0.060108078
1.881	0.970014041	0.029985959	0.059971919
1.882	0.970081992	0.029918008	0.059836016
1.883	0.970149816	0.029850184	0.059700368
1.884	0.970217512	0.029782488	0.059564975
1.885	0.970285081	0.029714919	0.059429838
1.886	0.970352523	0.029647477	0.059294955
1.887	0.970419837	0.029580163	0.059160326
1.888	0.970487025	0.029512975	0.05902595
1.889	0.970554086	0.029445914	0.058891829
1.890	0.97062102	0.02937898	0.05875796
1.891	0.970687828	0.029312172	0.058624344
1.892	0.97075451	0.02924549	0.058490981
1.893	0.970821065	0.029178935	0.058357869
1.894	0.970887495	0.029112505	0.05822501
1.895	0.970953799	0.029046201	0.058092402
1.896	0.971019978	0.028980022	0.057960045
1.897	0.971086031	0.028913969	0.057827938
1.898	0.971151959	0.028848041	0.057696082
1.899	0.971217762	0.028782238	0.057564476
1.900	0.97128344	0.02871656	0.05743312
1.901	0.971348994	0.028651006	0.057302013
1.902	0.971414423	0.028585577	0.057171155
1.903	0.971479727	0.028520273	0.057040545
1.904	0.971544908	0.028455092	0.056910184
1.905	0.971609964	0.028390036	0.056780071
1.906	0.971674897	0.028325103	0.056650206
1.907	0.971739706	0.028260294	0.056520587
1.908	0.971804392	0.028195608	0.056391216
1.909	0.971868954	0.028131046	0.056262092
1.910	0.971933393	0.028066607	0.056133213
1.911	0.97199771	0.02800229	0.056004581
1.912	0.972061903	0.027938097	0.055876194
1.913	0.972125974	0.027874026	0.055748052
1.914	0.972189922	0.027810078	0.055620156
1.915	0.972253748	0.027746252	0.055492504
1.916	0.972317452	0.027682548	0.055365096
1.917	0.972381034	0.027618966	0.055237932
1.918	0.972444494	0.027555506	0.055111011
1.919	0.972507833	0.027492167	0.054984334
1.920	0.97257105	0.02742895	0.054857899
1.921	0.972634146	0.027365854	0.054731707
1.922	0.972697121	0.027302879	0.054605758
1.923	0.972759975	0.027240025	0.05448005
1.924	0.972822708	0.027177292	0.054354583
1.925	0.972885321	0.027114679	0.054229358
1.926	0.972947813	0.027052187	0.054104374
1.927	0.973010185	0.026989815	0.05397963
1.928	0.973072437	0.026927563	0.053855126
1.929	0.973134569	0.026865431	0.053730862
1.930	0.973196581	0.026803419	0.053606838
1.931	0.973258474	0.026741526	0.053483052
1.932	0.973320247	0.026679753	0.053359506
1.933	0.973381901	0.026618099	0.053236198
1.934	0.973443436	0.026556564	0.053113128
1.935	0.973504852	0.026495148	0.052990296
1.936	0.97356615	0.02643385	0.052867701
1.937	0.973627328	0.026372672	0.052745343
1.938	0.973688389	0.026311611	0.052623223
1.939	0.973749331	0.026250669	0.052501338
1.940	0.973810155	0.026189845	0.05237969
1.941	0.973870861	0.026129139	0.052258277
1.942	0.97393145	0.02606855	0.0521371
1.943	0.973991921	0.026008079	0.052016158
1.944	0.974052274	0.025947726	0.051895451
1.945	0.974112511	0.025887489	0.051774978
1.946	0.97417263	0.02582737	0.05165474
1.947	0.974232633	0.025767367	0.051534735
1.948	0.974292518	0.025707482	0.051414963
1.949	0.974352288	0.025647712	0.051295425
1.950	0.97441194	0.02558806	0.051176119
1.951	0.974471477	0.025528523	0.051057046
1.952	0.974530898	0.025469102	0.050938205
1.953	0.974590202	0.025409798	0.050819595
1.954	0.974649391	0.025350609	0.050701217
1.955	0.974708465	0.025291535	0.05058307
1.956	0.974767423	0.025232577	0.050465154
1.957	0.974826266	0.025173734	0.050347468
1.958	0.974884994	0.025115006	0.050230013
1.959	0.974943607	0.025056393	0.050112787
1.960	0.975002105	0.024997895	0.04999579
1.961	0.975060489	0.024939511	0.049879023
1.962	0.975118758	0.024881242	0.049762484
1.963	0.975176913	0.024823087	0.049646174
1.964	0.975234954	0.024765046	0.049530092
1.965	0.975292881	0.024707119	0.049414238
1.966	0.975350695	0.024649305	0.049298611
1.967	0.975408395	0.024591605	0.049183211
1.968	0.975465981	0.024534019	0.049068038
1.969	0.975523454	0.024476546	0.048953091
1.970	0.975580815	0.024419185	0.048838371
1.971	0.975638062	0.024361938	0.048723876
1.972	0.975695197	0.024304803	0.048609607
1.973	0.975752219	0.024247781	0.048495562
1.974	0.975809129	0.024190871	0.048381743
1.975	0.975865926	0.024134074	0.048268148
1.976	0.975922611	0.024077389	0.048154777
1.977	0.975979185	0.024020815	0.04804163
1.978	0.976035647	0.023964353	0.047928707
1.979	0.976091997	0.023908003	0.047816006
1.980	0.976148236	0.023851764	0.047703529
1.981	0.976204363	0.023795637	0.047591274
1.982	0.97626038	0.02373962	0.047479241
1.983	0.976316285	0.023683715	0.04736743
1.984	0.97637208	0.02362792	0.04725584
1.985	0.976427764	0.023572236	0.047144471
1.986	0.976483338	0.023516662	0.047033324
1.987	0.976538802	0.023461198	0.046922397
1.988	0.976594155	0.023405845	0.04681169
1.989	0.976649399	0.023350601	0.046701203
1.990	0.976704532	0.023295468	0.046590936
1.991	0.976759556	0.023240444	0.046480887
1.992	0.976814471	0.023185529	0.046371058
1.993	0.976869276	0.023130724	0.046261447
1.994	0.976923973	0.023076027	0.046152055
1.995	0.97697856	0.02302144	0.04604288
1.996	0.977033039	0.022966961	0.045933923
1.997	0.977087409	0.022912591	0.045825183
1.998	0.97714167	0.02285833	0.04571666
1.999	0.977195823	0.022804177	0.045608354
2.000	0.977249868	0.022750132	0.045500264
2.001	0.977303805	0.022696195	0.04539239
2.002	0.977357634	0.022642366	0.045284732
2.003	0.977411356	0.022588644	0.045177288
2.004	0.97746497	0.02253503	0.04507006
2.005	0.977518476	0.022481524	0.044963047
2.006	0.977571876	0.022428124	0.044856248
2.007	0.977625169	0.022374831	0.044749663
2.008	0.977678354	0.022321646	0.044643292
2.009	0.977731433	0.022268567	0.044537134
2.010	0.977784406	0.022215594	0.044431189
2.011	0.977837272	0.022162728	0.044325457
2.012	0.977890032	0.022109968	0.044219937
2.013	0.977942685	0.022057315	0.044114629
2.014	0.977995233	0.022004767	0.044009533
2.015	0.978047675	0.021952325	0.043904649
2.016	0.978100012	0.021899988	0.043799976
2.017	0.978152243	0.021847757	0.043695513
2.018	0.978204369	0.021795631	0.043591261
2.019	0.97825639	0.02174361	0.04348722
2.020	0.978308306	0.021691694	0.043383388
2.021	0.978360117	0.021639883	0.043279765
2.022	0.978411824	0.021588176	0.043176352
2.023	0.978463426	0.021536574	0.043073148
2.024	0.978514924	0.021485076	0.042970152
2.025	0.978566318	0.021433682	0.042867364
2.026	0.978617608	0.021382392	0.042764785
2.027	0.978668794	0.021331206	0.042662413
2.028	0.978719876	0.021280124	0.042560248
2.029	0.978770855	0.021229145	0.04245829
2.030	0.97882173	0.02117827	0.042356539
2.031	0.978872503	0.021127497	0.042254995
2.032	0.978923172	0.021076828	0.042153656
2.033	0.978973738	0.021026262	0.042052523
2.034	0.979024202	0.020975798	0.041951595
2.035	0.979074564	0.020925436	0.041850873
2.036	0.979124822	0.020875178	0.041750355
2.037	0.979174979	0.020825021	0.041650042
2.038	0.979225034	0.020774966	0.041549933
2.039	0.979274986	0.020725014	0.041450028
2.040	0.979324837	0.020675163	0.041350326
2.041	0.979374586	0.020625414	0.041250827
2.042	0.979424234	0.020575766	0.041151531
2.043	0.979473781	0.020526219	0.041052438
2.044	0.979523226	0.020476774	0.040953547
2.045	0.979572571	0.020427429	0.040854858
2.046	0.979621815	0.020378185	0.040756371
2.047	0.979670958	0.020329042	0.040658085
2.048	0.97972	0.02028	0.040559999
2.049	0.979768943	0.020231057	0.040462115
2.050	0.979817785	0.020182215	0.040364431
2.051	0.979866527	0.020133473	0.040266947
2.052	0.979915169	0.020084831	0.040169662
2.053	0.979963711	0.020036289	0.040072578
2.054	0.980012154	0.019987846	0.039975692
2.055	0.980060498	0.019939502	0.039879005
2.056	0.980108742	0.019891258	0.039782516
2.057	0.980156887	0.019843113	0.039686226
2.058	0.980204933	0.019795067	0.039590133
2.059	0.980252881	0.019747119	0.039494238
2.060	0.98030073	0.01969927	0.039398541
2.061	0.98034848	0.01965152	0.03930304
2.062	0.980396132	0.019603868	0.039207736
2.063	0.980443686	0.019556314	0.039112628
2.064	0.980491142	0.019508858	0.039017716
2.065	0.9805385	0.0194615	0.038923
2.066	0.98058576	0.01941424	0.03882848
2.067	0.980632923	0.019367077	0.038734154
2.068	0.980679988	0.019320012	0.038640023
2.069	0.980726957	0.019273043	0.038546087
2.070	0.980773828	0.019226172	0.038452344
2.071	0.980820602	0.019179398	0.038358796
2.072	0.980867279	0.019132721	0.038265441
2.073	0.98091386	0.01908614	0.03817228
2.074	0.980960345	0.019039655	0.038079311
2.075	0.981006733	0.018993267	0.037986535
2.076	0.981053025	0.018946975	0.037893951
2.077	0.98109922	0.01890078	0.037801559
2.078	0.98114532	0.01885468	0.037709359
2.079	0.981191325	0.018808675	0.03761735
2.080	0.981237234	0.018762766	0.037525533
2.081	0.981283047	0.018716953	0.037433906
2.082	0.981328765	0.018671235	0.03734247
2.083	0.981374388	0.018625612	0.037251224
2.084	0.981419916	0.018580084	0.037160167
2.085	0.98146535	0.01853465	0.037069301
2.086	0.981510688	0.018489312	0.036978623
2.087	0.981555933	0.018444067	0.036888135
2.088	0.981601083	0.018398917	0.036797835
2.089	0.981646138	0.018353862	0.036707723
2.090	0.9816911	0.0183089	0.0366178
2.091	0.981735968	0.018264032	0.036528064
2.092	0.981780742	0.018219258	0.036438516
2.093	0.981825423	0.018174577	0.036349155
2.094	0.98187001	0.01812999	0.03625998
2.095	0.981914504	0.018085496	0.036170992
2.096	0.981958905	0.018041095	0.036082191
2.097	0.982003212	0.017996788	0.035993575
2.098	0.982047427	0.017952573	0.035905145
2.099	0.98209155	0.01790845	0.035816901
2.100	0.982135579	0.017864421	0.035728841
2.101	0.982179517	0.017820483	0.035640966
2.102	0.982223362	0.017776638	0.035553276
2.103	0.982267115	0.017732885	0.035465769
2.104	0.982310776	0.017689224	0.035378447
2.105	0.982354346	0.017645654	0.035291308
2.106	0.982397824	0.017602176	0.035204352
2.107	0.98244121	0.01755879	0.03511758
2.108	0.982484505	0.017515495	0.035030989
2.109	0.982527709	0.017472291	0.034944582
2.110	0.982570822	0.017429178	0.034858356
2.111	0.982613844	0.017386156	0.034772312
2.112	0.982656775	0.017343225	0.034686449
2.113	0.982699616	0.017300384	0.034600768
2.114	0.982742366	0.017257634	0.034515267
2.115	0.982785026	0.017214974	0.034429947
2.116	0.982827596	0.017172404	0.034344808
2.117	0.982870076	0.017129924	0.034259848
2.118	0.982912466	0.017087534	0.034175068
2.119	0.982954767	0.017045233	0.034090467
2.120	0.982996977	0.017003023	0.034006045
2.121	0.983039099	0.016960901	0.033921802
2.122	0.983081131	0.016918869	0.033837738
2.123	0.983123074	0.016876926	0.033753852
2.124	0.983164928	0.016835072	0.033670144
2.125	0.983206694	0.016793306	0.033586613
2.126	0.98324837	0.01675163	0.03350326
2.127	0.983289958	0.016710042	0.033420083
2.128	0.983331458	0.016668542	0.033337084
2.129	0.98337287	0.01662713	0.03325426
2.130	0.983414193	0.016585807	0.033171613
2.131	0.983455429	0.016544571	0.033089142
2.132	0.983496577	0.016503423	0.033006847
2.133	0.983537637	0.016462363	0.032924726
2.134	0.98357861	0.01642139	0.032842781
2.135	0.983619495	0.016380505	0.03276101
2.136	0.983660293	0.016339707	0.032679414
2.137	0.983701004	0.016298996	0.032597992
2.138	0.983741628	0.016258372	0.032516743
2.139	0.983782166	0.016217834	0.032435668
2.140	0.983822617	0.016177383	0.032354767
2.141	0.983862981	0.016137019	0.032274038
2.142	0.983903259	0.016096741	0.032193482
2.143	0.983943451	0.016056549	0.032113098
2.144	0.983983557	0.016016443	0.032032887
2.145	0.984023577	0.015976423	0.031952847
2.146	0.984063511	0.015936489	0.031872979
2.147	0.984103359	0.015896641	0.031793282
2.148	0.984143122	0.015856878	0.031713755
2.149	0.9841828	0.0158172	0.0316344
2.150	0.984222393	0.015777607	0.031555215
2.151	0.9842619	0.0157381	0.0314762
2.152	0.984301323	0.015698677	0.031397354
2.153	0.984340661	0.015659339	0.031318679
2.154	0.984379914	0.015620086	0.031240172
2.155	0.984419083	0.015580917	0.031161834
2.156	0.984458167	0.015541833	0.031083665
2.157	0.984497168	0.015502832	0.031005664
2.158	0.984536084	0.015463916	0.030927832
2.159	0.984574917	0.015425083	0.030850167
2.160	0.984613665	0.015386335	0.03077267
2.161	0.98465233	0.01534767	0.030695339
2.162	0.984690912	0.015309088	0.030618176
2.163	0.98472941	0.01527059	0.03054118
2.164	0.984767825	0.015232175	0.030464349
2.165	0.984806157	0.015193843	0.030387685
2.166	0.984844407	0.015155593	0.030311187
2.167	0.984882573	0.015117427	0.030234854
2.168	0.984920657	0.015079343	0.030158687
2.169	0.984958658	0.015041342	0.030082684
2.170	0.984996577	0.015003423	0.030006846
2.171	0.985034414	0.014965586	0.029931172
2.172	0.985072169	0.014927831	0.029855663
2.173	0.985109841	0.014890159	0.029780317
2.174	0.985147432	0.014852568	0.029705135
2.175	0.985184942	0.014815058	0.029630116
2.176	0.98522237	0.01477763	0.029555261
2.177	0.985259716	0.014740284	0.029480567
2.178	0.985296982	0.014703018	0.029406037
2.179	0.985334166	0.014665834	0.029331668
2.180	0.985371269	0.014628731	0.029257462
2.181	0.985408292	0.014591708	0.029183416
2.182	0.985445234	0.014554766	0.029109533
2.183	0.985482095	0.014517905	0.02903581
2.184	0.985518876	0.014481124	0.028962248
2.185	0.985555577	0.014444423	0.028888847
2.186	0.985592197	0.014407803	0.028815605
2.187	0.985628738	0.014371262	0.028742524
2.188	0.985665199	0.014334801	0.028669602
2.189	0.98570158	0.01429842	0.02859684
2.190	0.985737882	0.014262118	0.028524237
2.191	0.985774104	0.014225896	0.028451792
2.192	0.985810247	0.014189753	0.028379507
2.193	0.98584631	0.01415369	0.028307379
2.194	0.985882295	0.014117705	0.02823541
2.195	0.985918201	0.014081799	0.028163598
2.196	0.985954028	0.014045972	0.028091943
2.197	0.985989777	0.014010223	0.028020446
2.198	0.986025447	0.013974553	0.027949106
